#ID	start_group[0-10]	arrival_time_s_after_start
M6782	6	2924.0
M6439	6	2924.0
M5457	5	2925.0
M6312	6	2927.0
M7458	7	2928.0
M5500	5	2928.0
M7267	7	2928.0
M6550	6	2928.0
M6198	6	2928.0
M6740	6	2929.0
F5011	5	2929.0
M6975	6	2929.0
F6120	6	2930.0
M5021	5	2930.0
P1475	6	2930.0
M5672	5	2930.0
F6013	6	2931.0
P2420	5	2931.0
M5401	5	2931.0
M12026	5	2931.0
M11047	6	2931.0
M6786	6	2932.0
M5419	5	2932.0
M6000	5	2932.0
M6562	6	2932.0
F5047	5	2932.0
P1275	5	2932.0
M10112	5	2933.0
V953	5	2933.0
M6105	6	2933.0
M5651	5	2933.0
M12159	5	2934.0
M5656	5	2934.0
M5680	5	2934.0
M6106	6	2935.0
M6871	6	2935.0
M5832	5	2935.0
M6131	6	2936.0
M6890	6	2936.0
F5000	5	2937.0
M6713	6	2937.0
F10497	5	2938.0
F11243	6	2938.0
M5876	5	2938.0
F5004	5	2939.0
P2026	6	2940.0
M6680	6	2940.0
M5727	5	2940.0
M6165	6	2941.0
F10475	6	2942.0
M12828	5	2942.0
M6195	6	2942.0
P2249	5	2943.0
M5638	5	2943.0
M6191	6	2944.0
M6632	6	2944.0
M5848	5	2944.0
M5164	5	2944.0
M5953	5	2944.0
M5341	5	2944.0
M5371	5	2945.0
M6287	6	2945.0
M3431	5	2946.0
M11507	4	2946.0
P1584	6	2946.0
M6920	6	2946.0
M6081	6	2946.0
M5124	5	2947.0
M12908	6	2947.0
F10242	6	2947.0
P2676	6	2947.0
F5048	5	2948.0
M6199	6	2948.0
M6731	6	2949.0
M11842	5	2949.0
M6552	6	2949.0
M5437	5	2950.0
M6342	6	2950.0
M13148	5	2950.0
M13176	5	2951.0
M5904	5	2951.0
M7066	6	2951.0
V309	5	2952.0
M7479	7	2952.0
M5810	5	2953.0
M6988	6	2954.0
M6864	6	2955.0
M6688	6	2955.0
V408	5	2955.0
V1093	5	2956.0
M5346	5	2956.0
M10036	6	2958.0
P2945	6	2958.0
M6531	6	2959.0
M6824	6	2959.0
F5039	5	2959.0
M6200	6	2959.0
M7968	5	2960.0
M5914	5	2960.0
P2642	5	2961.0
M6992	6	2961.0
M6647	6	2961.0
P3052	5	2962.0
M6638	6	2962.0
M5490	5	2962.0
M7667	6	2962.0
M6738	6	2963.0
M5806	5	2963.0
M10888	6	2963.0
F11278	5	2964.0
M9349	6	2965.0
M7821	7	2965.0
F6010	6	2965.0
M5213	5	2965.0
F5065	5	2966.0
M13012	5	2966.0
M6320	6	2967.0
P1524	6	2967.0
F5052	5	2968.0
P2534	6	2968.0
M6121	6	2969.0
M12846	7	2969.0
M5096	5	2969.0
P2329	3	2969.0
M5980	5	2970.0
P1985	6	2971.0
M5890	5	2972.0
M6437	6	2972.0
M5966	5	2973.0
M5958	5	2973.0
M6591	6	2973.0
F10948	6	2973.0
F6115	6	2974.0
M5881	5	2974.0
P2821	5	2975.0
F11537	6	2975.0
M11290	6	2975.0
P2746	5	2975.0
M6856	6	2976.0
P2497	5	2976.0
M7687	6	2976.0
M12288	6	2977.0
F10314	6	2978.0
M13104	6	2978.0
M5956	5	2978.0
M7989	5	2978.0
M12776	6	2979.0
P1796	5	2980.0
M6242	6	2980.0
M6021	6	2980.0
P1097	6	2980.0
M6481	6	2980.0
M6169	6	2981.0
M6532	6	2981.0
V1081	5	2981.0
M5923	5	2981.0
M12971	6	2982.0
M13353	6	2982.0
M6286	6	2982.0
M6205	6	2983.0
P1514	6	2983.0
M5174	5	2983.0
F11472	6	2983.0
M5762	5	2984.0
M6240	6	2984.0
M5458	5	2985.0
M5390	5	2985.0
M6377	6	2985.0
V1149	5	2985.0
P1465	6	2985.0
P1965	5	2986.0
P2586	5	2987.0
P1890	5	2987.0
M6800	6	2987.0
M12996	10	2988.0
P1167	5	2988.0
M5394	5	2989.0
M6867	6	2989.0
M6778	6	2990.0
M6671	6	2990.0
V962	5	2991.0
M6472	6	2991.0
V1139	5	2992.0
M6432	6	2992.0
M6288	6	2993.0
M6473	6	2993.0
M12795	6	2993.0
M6783	6	2994.0
F5034	5	2994.0
M5015	5	2995.0
P1228	5	2995.0
F7122	7	2995.0
P2297	5	2995.0
M6642	6	2997.0
M5312	5	2998.0
F6089	6	2999.0
M6614	6	2999.0
M5880	5	3000.0
M6390	6	3000.0
M6491	6	3000.0
P3017	6	3001.0
M5628	5	3001.0
F5010	5	3002.0
P2593	5	3002.0
F6103	6	3003.0
F6095	6	3003.0
V1073	5	3004.0
M5337	5	3004.0
M7436	7	3004.0
M3013	3	3004.0
M6203	6	3004.0
M6912	6	3005.0
M6448	6	3005.0
M5868	5	3006.0
V926	5	3006.0
M6544	6	3007.0
P1266	5	3007.0
M6559	6	3007.0
M5433	5	3008.0
M5050	5	3008.0
M5430	5	3009.0
M6318	6	3009.0
F10881	6	3009.0
M5415	5	3009.0
M10014	6	3010.0
F4013	4	3010.0
M6008	6	3010.0
M11851	6	3011.0
M10148	6	3011.0
M5272	4	3012.0
M6139	6	3013.0
V631	5	3013.0
M10586	6	3014.0
M10561	6	3014.0
F10344	6	3014.0
P1638	4	3015.0
M5747	5	3015.0
M6711	6	3015.0
M12991	6	3015.0
P2601	6	3015.0
M5741	5	3016.0
V30115	5	3017.0
M10085	6	3017.0
M6635	6	3018.0
F5033	5	3018.0
F6008	6	3018.0
F6042	6	3018.0
M6513	6	3019.0
M10840	4	3019.0
M6489	6	3019.0
M5927	5	3019.0
F4050	4	3020.0
P2133	5	3020.0
M11534	5	3020.0
M6553	6	3020.0
M11035	7	3020.0
P2791	5	3021.0
M13304	6	3021.0
M11380	6	3022.0
F11015	6	3022.0
V777	5	3022.0
P1492	5	3022.0
M6954	6	3022.0
M6025	6	3023.0
M11649	7	3023.0
M6496	6	3023.0
M12170	5	3023.0
M13068	5	3023.0
M5004	5	3024.0
M7669	6	3024.0
M7218	7	3025.0
M12754	6	3026.0
M13065	5	3027.0
M5506	5	3027.0
M6930	6	3027.0
P3006	5	3027.0
F11177	5	3027.0
M6794	6	3027.0
V1152	5	3028.0
M12289	6	3029.0
M6886	6	3029.0
M5271	5	3029.0
M5897	5	3030.0
P2216	6	3030.0
M5668	5	3030.0
M6419	6	3030.0
F11422	5	3030.0
M5469	5	3031.0
M6192	6	3031.0
P2189	6	3031.0
M6179	6	3032.0
M6769	6	3032.0
P2197	6	3032.0
M7971	3	3033.0
M10087	6	3033.0
M5599	5	3033.0
M6774	6	3034.0
F11560	6	3034.0
M7005	5	3034.0
F11254	6	3034.0
P2316	6	3035.0
P2415	6	3035.0
F6060	6	3036.0
M6226	6	3036.0
M5684	5	3036.0
M6810	6	3037.0
F8160	6	3037.0
M6259	6	3038.0
M5168	5	3039.0
M5866	5	3039.0
M6232	6	3040.0
M6512	6	3040.0
M5623	5	3040.0
M6862	6	3040.0
M6771	6	3040.0
M6953	6	3041.0
M7286	7	3041.0
P2872	5	3041.0
M6573	6	3042.0
M6358	6	3042.0
M5582	5	3042.0
M6627	6	3042.0
M6967	6	3043.0
M10179	6	3043.0
F9009	7	3043.0
M6836	6	3043.0
M6936	6	3043.0
V976	5	3044.0
M6968	6	3044.0
M6515	6	3044.0
F7081	7	3045.0
M7680	6	3045.0
M11057	6	3045.0
M5197	5	3045.0
M7393	7	3045.0
M5003	5	3046.0
M6916	6	3046.0
M9156	9	3046.0
M6301	6	3047.0
M6323	6	3047.0
V1045	5	3047.0
M6677	6	3048.0
M5392	5	3048.0
F8155	6	3049.0
M6855	6	3049.0
M5355	5	3050.0
M6575	6	3050.0
F6121	6	3050.0
M6357	6	3051.0
M5676	5	3051.0
M6838	6	3052.0
M6005	6	3053.0
F7180	6	3053.0
M11282	6	3053.0
M6723	6	3054.0
M10860	5	3054.0
M7832	6	3054.0
F5060	5	3055.0
M5602	5	3056.0
M10111	6	3056.0
M12836	5	3056.0
M5973	5	3057.0
P2781	6	3058.0
M5974	5	3059.0
M6196	6	3059.0
M5454	5	3061.0
P1295	6	3062.0
M6228	6	3062.0
P2305	6	3063.0
P1924	4	3063.0
M6365	6	3063.0
M5962	5	3064.0
M6360	6	3064.0
M11261	6	3064.0
M9913	6	3064.0
P2114	4	3065.0
P2304	6	3065.0
M11278	6	3065.0
M6691	6	3065.0
M5989	5	3065.0
M6182	6	3066.0
M6940	6	3066.0
M6258	6	3066.0
M10109	5	3066.0
F11235	6	3067.0
M6408	6	3067.0
M5721	5	3067.0
M6340	6	3067.0
P2007	6	3068.0
M7093	7	3068.0
M7981	6	3068.0
P2763	6	3068.0
M6842	6	3068.0
V815	5	3068.0
M12131	6	3068.0
M6947	6	3069.0
F6091	6	3069.0
P1561	7	3069.0
M6478	6	3069.0
M5047	5	3069.0
M12711	6	3069.0
M13154	6	3070.0
M12811	6	3070.0
M6039	6	3070.0
M5483	5	3070.0
M6956	6	3070.0
P2556	6	3071.0
M6249	6	3071.0
M6503	6	3071.0
M5994	5	3071.0
M4916	6	3071.0
M10571	5	3072.0
M6551	6	3072.0
M6269	6	3073.0
M6961	6	3073.0
M6170	6	3073.0
M12833	6	3074.0
M6999	6	3074.0
F6059	6	3074.0
F11388	6	3075.0
M6570	6	3075.0
P2424	5	3076.0
V1180	5	3076.0
M7399	6	3076.0
P2311	6	3076.0
P2281	6	3077.0
P1933	6	3077.0
M7118	7	3077.0
M6341	6	3078.0
M8112	6	3078.0
F7048	7	3078.0
M6347	6	3079.0
V1101	5	3079.0
M6319	6	3079.0
F10504	5	3080.0
F10384	6	3080.0
M6328	6	3080.0
M7052	7	3080.0
M6450	6	3081.0
M6110	6	3081.0
F6056	6	3081.0
M6031	6	3082.0
P2203	5	3082.0
M5039	5	3082.0
M6813	6	3082.0
F10932	6	3082.0
P1164	5	3083.0
M6703	6	3083.0
M12509	6	3083.0
M6348	6	3083.0
M6704	6	3083.0
M5720	5	3084.0
M6748	6	3084.0
M6378	6	3084.0
M6676	6	3084.0
M5922	5	3084.0
M6762	6	3085.0
F6040	5	3085.0
M6709	6	3086.0
M12324	6	3086.0
M6843	6	3086.0
M12547	6	3087.0
M6204	6	3087.0
M6410	6	3087.0
M7477	7	3087.0
V678	5	3088.0
M5456	5	3089.0
M6949	6	3089.0
M6058	6	3089.0
M6311	6	3091.0
M6536	6	3091.0
P1421	6	3091.0
M13215	6	3092.0
M6765	6	3092.0
F6110	6	3092.0
M5968	5	3092.0
P1496	5	3093.0
P1775	7	3093.0
M5134	5	3093.0
M6634	6	3094.0
M6772	6	3094.0
M7678	6	3094.0
M12265	6	3095.0
M6693	6	3095.0
M6253	6	3095.0
M7476	7	3095.0
M6759	6	3095.0
F5096	5	3096.0
P1604	6	3096.0
M5059	5	3097.0
M5756	5	3097.0
F6052	6	3097.0
M6227	6	3098.0
F6092	6	3098.0
M6911	6	3098.0
M6779	6	3098.0
P2701	5	3098.0
M6863	6	3099.0
M11803	6	3099.0
P2012	6	3099.0
M6273	6	3099.0
P2969	6	3099.0
M6298	6	3099.0
M3430	6	3100.0
M6080	6	3100.0
M6527	6	3100.0
M6948	6	3100.0
M6305	6	3100.0
F6117	6	3101.0
M7433	7	3101.0
F8026	6	3101.0
F8165	6	3102.0
M7500	6	3102.0
M6584	6	3102.0
M6921	6	3102.0
M10439	6	3102.0
M6892	6	3102.0
M6904	6	3103.0
F11198	5	3103.0
M7676	6	3103.0
M6548	6	3103.0
M7595	7	3104.0
M7475	7	3104.0
M6593	6	3104.0
M5000	5	3104.0
M6023	5	3104.0
M6793	6	3105.0
M12993	6	3105.0
M6401	6	3105.0
M5570	5	3105.0
M6894	6	3106.0
M11397	5	3106.0
M5324	5	3106.0
M5988	5	3106.0
M5057	5	3107.0
M6421	6	3107.0
M6687	6	3107.0
M6167	6	3107.0
M10144	6	3108.0
F6003	6	3108.0
M5309	5	3108.0
M6201	6	3108.0
P2349	6	3108.0
F7181	6	3109.0
M11852	5	3109.0
M6405	6	3109.0
M6063	6	3109.0
M6407	6	3110.0
M6188	6	3110.0
M5707	5	3110.0
F5041	5	3110.0
M6850	6	3110.0
F6028	6	3110.0
M6601	6	3111.0
F10465	6	3111.0
M6661	6	3111.0
M6985	6	3111.0
M6851	6	3111.0
M7417	7	3112.0
M6858	6	3112.0
M6747	6	3112.0
M6603	6	3112.0
M6750	6	3113.0
M3425	6	3113.0
M6529	6	3113.0
M5254	5	3113.0
M6517	6	3113.0
M11331	6	3113.0
M5264	5	3114.0
M7612	7	3114.0
M6733	6	3114.0
M4072	4	3114.0
M5887	5	3115.0
F10502	10	3115.0
M3413	6	3115.0
M6732	6	3115.0
M5381	5	3115.0
F6038	5	3116.0
M10430	5	3116.0
M6379	6	3116.0
F6054	6	3116.0
M6431	6	3117.0
M6435	6	3117.0
F10178	6	3117.0
M6789	6	3117.0
M6388	6	3117.0
M11694	6	3118.0
P1938	5	3118.0
P1832	6	3118.0
M5949	5	3118.0
M6610	6	3119.0
M6883	6	3119.0
M5484	5	3120.0
M5053	5	3121.0
F6119	6	3121.0
M6523	6	3122.0
F5097	5	3122.0
M6834	6	3122.0
F10572	6	3122.0
M10311	6	3122.0
F11281	6	3123.0
M5105	5	3123.0
F11408	6	3123.0
F11699	6	3123.0
M6903	6	3124.0
M12750	6	3125.0
F5066	5	3125.0
M6806	6	3125.0
M6995	6	3126.0
M6387	6	3126.0
M6452	6	3126.0
M6006	6	3127.0
M7163	7	3127.0
F11155	5	3127.0
M7014	6	3128.0
M12865	6	3128.0
M6960	6	3128.0
M6349	6	3128.0
M13081	7	3129.0
M11400	6	3129.0
M6583	6	3130.0
F10732	6	3130.0
M6428	6	3130.0
M12847	6	3130.0
M6119	6	3130.0
M6236	6	3131.0
M13263	6	3132.0
P1366	5	3132.0
P1385	5	3132.0
M5373	5	3132.0
M6696	6	3133.0
M13055	6	3133.0
V1141	5	3133.0
M5818	5	3134.0
M6859	6	3134.0
M5030	5	3134.0
M6752	6	3135.0
M5252	5	3135.0
M5511	5	3135.0
M6011	6	3135.0
M11378	7	3136.0
M5011	5	3137.0
M6969	6	3137.0
M6124	6	3137.0
M6045	6	3137.0
M6459	6	3137.0
F5070	5	3137.0
M7824	7	3138.0
M6933	6	3138.0
M6248	6	3139.0
P2827	6	3139.0
V1020	5	3139.0
M5515	5	3140.0
M6780	6	3140.0
F5008	5	3141.0
M7947	7	3141.0
M13316	6	3141.0
M10957	5	3141.0
M6702	6	3142.0
F5023	5	3142.0
M6425	6	3143.0
P2330	3	3143.0
F10875	6	3143.0
M7673	6	3143.0
M6996	6	3143.0
M6446	6	3144.0
M5926	5	3144.0
M6869	6	3144.0
P3018	5	3144.0
P2947	6	3145.0
M6737	6	3146.0
M6662	6	3146.0
V520	5	3146.0
V1089	5	3147.0
F7168	7	3147.0
M5366	5	3147.0
M5548	5	3148.0
P1142	6	3148.0
M5742	5	3148.0
F11604	6	3150.0
M6868	6	3150.0
V987	5	3150.0
M6038	6	3151.0
F6071	6	3151.0
M6895	6	3152.0
V1051	5	3152.0
M6970	6	3153.0
M6545	6	3153.0
M6816	6	3153.0
M6197	6	3153.0
M5932	5	3154.0
P2022	6	3154.0
M6402	6	3154.0
M6363	6	3155.0
F8056	7	3155.0
M6600	6	3156.0
P2768	6	3156.0
M6785	6	3156.0
F8054	7	3157.0
M7081	7	3157.0
M5997	5	3158.0
M6313	6	3158.0
M7904	7	3158.0
M6666	6	3158.0
M9902	6	3158.0
V1108	5	3158.0
M9912	6	3159.0
M6757	6	3159.0
M13013	5	3159.0
P1854	5	3159.0
M6797	6	3160.0
M6981	6	3161.0
M5372	5	3161.0
V401	5	3161.0
M6708	6	3161.0
M6411	6	3161.0
M5817	5	3161.0
M6207	6	3162.0
M6016	6	3162.0
M5163	5	3162.0
F6022	6	3162.0
M10723	7	3163.0
F11483	6	3163.0
M6510	6	3163.0
M6866	6	3163.0
M11476	6	3163.0
V486	5	3163.0
M6303	6	3163.0
F6020	6	3163.0
30131	5	3164.0
M5631	5	3164.0
F7184	6	3164.0
M12157	6	3164.0
F10576	6	3165.0
M6870	6	3165.0
M6641	6	3166.0
M7143	6	3166.0
M6186	6	3166.0
P1379	6	3166.0
M6944	6	3166.0
M5423	5	3168.0
M6052	6	3169.0
P2769	6	3169.0
M6010	6	3169.0
M6208	6	3170.0
F5074	5	3170.0
M7809	7	3170.0
F6016	6	3170.0
M6098	6	3172.0
M6292	6	3172.0
M8607	6	3172.0
M13327	6	3173.0
P2789	5	3173.0
M4529	6	3174.0
P1942	6	3174.0
M6908	6	3174.0
M13025	6	3175.0
M10520	6	3176.0
M13122	6	3176.0
M6730	6	3177.0
M13222	6	3177.0
P1058	7	3180.0
M5041	5	3180.0
M7495	7	3182.0
M6728	6	3182.0
M10042	6	3183.0
P1519	6	3183.0
F6045	6	3183.0
M7400	7	3183.0
M6112	6	3183.0
M6115	6	3184.0
P3043	5	3184.0
M6717	6	3185.0
M10567	6	3185.0
M7577	7	3186.0
F6090	6	3186.0
M7831	7	3186.0
M5421	5	3186.0
M7625	7	3187.0
M13058	6	3187.0
M9333	5	3188.0
M7823	7	3188.0
M6463	6	3188.0
F9100	7	3189.0
F11241	6	3189.0
M10956	7	3190.0
M6163	6	3190.0
M6394	6	3190.0
V1197	5	3190.0
M6974	6	3191.0
M10775	6	3192.0
M6535	6	3192.0
P2490	6	3192.0
P2635	7	3193.0
M11452	6	3193.0
P2708	6	3194.0
M6718	6	3195.0
M10589	6	3195.0
M6209	6	3195.0
M12049	7	3196.0
M10188	6	3196.0
M5981	5	3197.0
F7186	7	3198.0
M7710	7	3198.0
M6668	6	3198.0
M6024	6	3200.0
M6664	6	3202.0
M6276	6	3202.0
M7793	7	3202.0
M5938	5	3202.0
M7624	6	3203.0
F6049	6	3203.0
M5014	5	3204.0
M5238	5	3204.0
M7751	7	3204.0
M6337	6	3205.0
M6497	6	3205.0
M6621	6	3205.0
M6237	6	3206.0
M5893	5	3206.0
M6909	6	3206.0
M6705	6	3206.0
M6809	6	3206.0
M4624	4	3207.0
M6018	6	3209.0
F5085	5	3209.0
M12016	6	3209.0
M6030	6	3209.0
M5674	5	3211.0
V984	5	3211.0
M10172	6	3212.0
M6268	6	3212.0
M10177	5	3212.0
M6897	6	3213.0
M7377	7	3213.0
M5637	5	3213.0
M11094	10	3213.0
F6088	6	3214.0
M6896	6	3214.0
M12840	6	3215.0
M6307	6	3215.0
M6150	5	3216.0
M5166	5	3216.0
P3023	5	3216.0
M6235	6	3216.0
M6355	6	3216.0
F6072	6	3216.0
M6655	6	3217.0
M7340	7	3217.0
M6972	6	3217.0
M13087	6	3217.0
P2261	5	3218.0
M6893	6	3218.0
M6707	6	3218.0
M6283	6	3218.0
M7488	7	3218.0
M6644	6	3219.0
P1467	6	3219.0
M6907	6	3219.0
P2783	6	3220.0
M6468	6	3220.0
M5283	5	3220.0
P1488	6	3220.0
M6009	6	3220.0
V626	5	3220.0
F6015	6	3221.0
M6946	6	3221.0
P2782	6	3221.0
M7578	7	3221.0
M11207	6	3221.0
M6247	6	3221.0
P2027	6	3222.0
M6637	6	3222.0
M11213	6	3222.0
F6009	6	3223.0
F7000	7	3223.0
F11036	5	3223.0
M11687	6	3223.0
M6669	6	3223.0
M6751	6	3224.0
M11883	6	3224.0
M6763	6	3224.0
M6261	6	3224.0
M12138	7	3224.0
M6417	6	3224.0
M6654	6	3224.0
M6939	6	3225.0
M6476	6	3225.0
M6775	6	3225.0
M10846	6	3225.0
M6571	6	3225.0
M10028	7	3226.0
M6322	6	3226.0
M5417	5	3226.0
M6663	6	3228.0
M6093	6	3228.0
F10551	8	3228.0
P2360	6	3228.0
F11500	6	3228.0
M12235	6	3228.0
P2147	6	3229.0
M6370	6	3229.0
M7270	7	3230.0
M5130	5	3230.0
M6103	6	3230.0
M6271	6	3230.0
F11070	6	3230.0
M6547	6	3231.0
M6630	6	3231.0
M7686	6	3232.0
F10002	6	3232.0
F6043	6	3232.0
F11336	6	3233.0
M6047	6	3233.0
M6612	6	3233.0
F8146	7	3234.0
M6224	6	3234.0
M12153	6	3234.0
M6331	6	3235.0
F8034	7	3236.0
M5812	5	3236.0
M5910	5	3237.0
M6540	6	3238.0
M12918	6	3238.0
M7317	7	3240.0
M6539	6	3240.0
M5745	5	3241.0
M12000	6	3241.0
M6743	6	3241.0
P2300	6	3242.0
F11479	6	3242.0
M6745	6	3242.0
F11683	6	3242.0
M6611	6	3242.0
M7325	7	3242.0
P2869	7	3242.0
M6418	6	3243.0
M6670	6	3243.0
P1419	6	3243.0
F10263	7	3243.0
M7533	7	3243.0
F6053	6	3244.0
P2865	5	3244.0
M13088	6	3244.0
M11208	6	3244.0
M6308	6	3244.0
M12817	6	3245.0
M6554	6	3245.0
M6356	6	3246.0
M6657	6	3246.0
M9923	5	3246.0
M8107	7	3246.0
M6767	6	3246.0
M10406	6	3247.0
M5930	5	3247.0
M13030	6	3247.0
P1372	7	3247.0
M7050	7	3247.0
M7204	6	3247.0
M6781	6	3248.0
F10300	6	3248.0
M6325	6	3248.0
M9924	6	3248.0
M6084	6	3249.0
M6906	6	3249.0
P1513	6	3249.0
M11577	6	3249.0
M8226	5	3249.0
M12263	6	3249.0
M8500	8	3250.0
M6362	6	3250.0
P1049	6	3250.0
M10518	6	3250.0
F10112	6	3250.0
M7397	7	3250.0
M6493	6	3251.0
M6214	6	3251.0
M6577	6	3251.0
M13397	7	3251.0
F10308	6	3251.0
M7658	7	3252.0
M7901	7	3252.0
M11681	6	3252.0
M6682	6	3252.0
M6646	6	3252.0
M13127	6	3252.0
M9344	6	3253.0
M12146	6	3253.0
F6027	6	3253.0
M6790	6	3254.0
M11492	6	3254.0
M6202	6	3254.0
M6768	6	3254.0
M6453	6	3254.0
M12790	7	3254.0
P2401	6	3254.0
M7375	7	3254.0
M6220	6	3255.0
M6592	6	3256.0
M6480	6	3256.0
M6715	6	3256.0
M10181	6	3256.0
P2446	5	3257.0
M6129	6	3257.0
M6507	6	3257.0
M6082	6	3257.0
M6994	6	3257.0
F5053	5	3258.0
M6685	6	3258.0
M6316	6	3258.0
P1171	6	3259.0
M6263	6	3259.0
P2862	6	3259.0
P1941	6	3259.0
M7827	7	3259.0
M7371	7	3260.0
M6990	6	3260.0
M7008	7	3260.0
M6817	6	3260.0
M6215	6	3260.0
M13392	6	3260.0
M7025	7	3261.0
M6699	6	3261.0
M6524	6	3261.0
M6366	6	3262.0
P2055	6	3262.0
M7356	7	3262.0
M11025	6	3262.0
P1250	7	3262.0
P2564	6	3263.0
M7260	7	3264.0
F7035	7	3264.0
M11296	7	3264.0
M6633	6	3264.0
P1031	6	3264.0
F6083	6	3264.0
P1165	5	3265.0
M7316	7	3265.0
F7183	6	3265.0
M6925	6	3266.0
M7951	7	3266.0
M7701	6	3266.0
M6193	6	3266.0
M9334	6	3267.0
F6007	6	3267.0
P1872	7	3267.0
M1219	6	3268.0
M6950	6	3268.0
M7692	7	3268.0
M9355	6	3269.0
M6488	6	3270.0
M7289	7	3271.0
M7380	7	3271.0
M6978	6	3272.0
M6326	6	3272.0
M6900	6	3272.0
M6065	6	3272.0
F10335	6	3272.0
M7132	7	3274.0
M7383	7	3274.0
M6537	6	3274.0
M11214	7	3274.0
M7134	7	3274.0
P2727	6	3274.0
M6511	6	3274.0
M6989	6	3275.0
F7198	7	3275.0
M7609	6	3276.0
M10547	7	3277.0
M4007	4	3277.0
M12728	6	3277.0
M11544	7	3277.0
M12630	6	3278.0
M6695	6	3279.0
M6244	6	3279.0
M6210	6	3279.0
M3801	3	3280.0
M12270	6	3280.0
M6873	6	3280.0
M11804	6	3281.0
M5535	5	3281.0
M13223	6	3281.0
M10857	10	3282.0
M9017	7	3282.0
V1154	5	3282.0
M6521	6	3282.0
M6586	6	3283.0
M6250	6	3283.0
M12549	6	3283.0
M7242	7	3284.0
M9718	9	3285.0
M6100	6	3285.0
P2381	6	3286.0
M6865	6	3287.0
F7150	7	3288.0
M7782	7	3289.0
M8213	8	3289.0
M5020	5	3290.0
P2760	7	3290.0
M6943	6	3290.0
M6116	6	3292.0
M10515	6	3293.0
M7027	7	3293.0
F12416	6	3294.0
F10385	6	3294.0
M6267	6	3295.0
M7795	7	3295.0
M6217	6	3295.0
M12610	6	3296.0
M7825	7	3296.0
M10091	7	3297.0
M6088	6	3297.0
F12048	6	3298.0
M7688	6	3298.0
M7407	7	3299.0
M6679	6	3300.0
M6814	6	3300.0
M6280	6	3301.0
M7149	7	3301.0
F10121	6	3301.0
M11037	6	3302.0
M6395	6	3302.0
M7082	7	3303.0
M12135	6	3303.0
F7001	5	3305.0
F6077	7	3305.0
F11525	7	3305.0
M6849	6	3306.0
P2681	6	3306.0
F6118	6	3308.0
M4815	4	3309.0
M6923	6	3309.0
M6567	6	3310.0
M12596	6	3310.0
M12529	6	3311.0
M10508	6	3311.0
P2830	6	3311.0
P1650	7	3312.0
M5038	5	3312.0
M6650	6	3313.0
P2630	7	3314.0
M5706	5	3314.0
F6011	6	3314.0
F11255	7	3316.0
M6049	6	3316.0
F6033	6	3316.0
M6044	6	3317.0
M10577	7	3317.0
M6585	6	3317.0
M6631	6	3318.0
M10622	5	3318.0
M6223	6	3319.0
F6021	6	3319.0
M6729	6	3319.0
M6051	6	3320.0
M7798	6	3320.0
M12350	7	3320.0
M6574	6	3321.0
M5494	5	3322.0
M7912	7	3322.0
M13046	7	3323.0
M6445	6	3323.0
P1484	6	3324.0
M10134	6	3325.0
M11201	6	3326.0
F6066	6	3326.0
M6059	6	3327.0
M6412	6	3328.0
P2749	6	3328.0
M7564	7	3328.0
P2284	6	3328.0
F10630	6	3328.0
F11599	6	3330.0
M6597	6	3330.0
P2240	6	3330.0
P2974	6	3330.0
M7992	5	3330.0
F5061	6	3330.0
M6438	6	3330.0
P1278	6	3331.0
M11226	6	3331.0
M6645	6	3331.0
M7674	7	3332.0
M7666	6	3332.0
M6525	6	3332.0
M12174	6	3333.0
M13371	6	3333.0
M6522	6	3333.0
M12901	6	3333.0
M12139	6	3334.0
M6470	6	3334.0
M7927	7	3335.0
P3003	6	3336.0
M6245	6	3337.0
P1560	6	3337.0
M6385	6	3338.0
M7586	7	3338.0
V914	5	3338.0
F7113	7	3339.0
M7438	7	3339.0
F11275	6	3340.0
M6987	6	3340.0
M13008	6	3340.0
M6107	6	3341.0
M10157	7	3341.0
M6073	6	3341.0
M6791	6	3341.0
M10446	5	3341.0
M6109	6	3342.0
M7219	7	3343.0
M7302	7	3345.0
M6147	6	3345.0
M7498	7	3346.0
M7151	7	3346.0
M13313	7	3347.0
M9910	6	3347.0
M6876	6	3348.0
M6787	6	3348.0
M6881	6	3349.0
M12804	6	3349.0
M6087	6	3350.0
M10584	7	3350.0
M6560	6	3351.0
M6118	6	3351.0
M6879	6	3351.0
F10137	6	3352.0
M6877	6	3352.0
F7163	7	3352.0
M6181	6	3352.0
M7388	7	3353.0
M6725	6	3353.0
M7931	7	3353.0
F10259	7	3354.0
M7709	7	3354.0
V1198	5	3354.0
M7408	7	3355.0
M6492	6	3355.0
P1330	7	3355.0
V1178	5	3355.0
M6673	6	3356.0
M8417	8	3357.0
M7074	7	3357.0
M6773	6	3357.0
M6506	6	3358.0
M6146	6	3358.0
M6086	6	3358.0
M3185	6	3359.0
M8160	8	3359.0
F8163	6	3359.0
P1402	6	3360.0
M12960	6	3360.0
M6380	6	3360.0
M6935	6	3361.0
M9324	7	3361.0
M6330	6	3362.0
P2907	6	3362.0
P1803	5	3362.0
F6087	6	3362.0
M13115	6	3363.0
M4901	6	3363.0
P1797	5	3363.0
M10048	7	3363.0
M9024	7	3363.0
M10025	7	3364.0
M6111	6	3364.0
M7443	7	3364.0
P1107	6	3364.0
M12273	7	3364.0
F7178	6	3364.0
M6490	6	3365.0
M10507	6	3365.0
P1550	7	3365.0
